Event_ID    EventDate  Team                                                                                                                                                                                                                                                             Name
----------- ---------- ---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- --------------------------------------------------
1547        2016-03-16 Intel~                                                                                                                                                                                                                                                           Carahsoft
1550        2016-03-15 Intel~                                                                                                                                                                                                                                                           Carahsoft
1551        2016-03-09 F5~                                                                                                                                                                                                                                                              Carahsoft
1552        2016-03-24 NULL                                                                                                                                                                                                                                                             Carahsoft
1553        2016-03-08 NULL                                                                                                                                                                                                                                                             Carahsoft
1554        2016-03-03 Intel~                                                                                                                                                                                                                                                           Carahsoft
1555        2016-03-17 VMware~                                                                                                                                                                                                                                                          Carahsoft
1556        2016-03-31 IC~Intel~                                                                                                                                                                                                                                                        Carahsoft
1557        2016-03-15 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1558        2016-03-16 NULL                                                                                                                                                                                                                                                             Carahsoft
1560        2016-03-15 FedResults~                                                                                                                                                                                                                                                      FedResults
1561        2016-03-17 FedResults~                                                                                                                                                                                                                                                      FedResults
1562        2016-03-24 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1563        2016-03-02 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1564        2016-03-18 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1566        2016-03-01 Open Source~                                                                                                                                                                                                                                                     Carahsoft
1568        2016-02-25 EMC~                                                                                                                                                                                                                                                             Carahsoft
1569        2016-02-29 EMC~                                                                                                                                                                                                                                                             Carahsoft
1570        2016-03-31 Splunk~                                                                                                                                                                                                                                                          Carahsoft
1571        2016-03-03 VMware~                                                                                                                                                                                                                                                          Carahsoft
1572        2016-03-01 NULL                                                                                                                                                                                                                                                             Carahsoft
1573        2016-03-23 Marketing~Open Source~                                                                                                                                                                                                                                           Carahsoft
1575        2016-03-17 SAP/BO~                                                                                                                                                                                                                                                          Carahsoft
1576        2016-03-22 Symantec~                                                                                                                                                                                                                                                        Carahsoft
1577        2016-03-14 EMC~VMware~                                                                                                                                                                                                                                                      Carahsoft
1578        2016-05-25 Marketing~Open Source~                                                                                                                                                                                                                                           Carahsoft
1579        2016-03-30 EMC~                                                                                                                                                                                                                                                             Carahsoft
1580        2016-03-24 Intel~                                                                                                                                                                                                                                                           Carahsoft
1581        2016-03-24 NULL                                                                                                                                                                                                                                                             Carahsoft
1583        2016-03-04 NULL                                                                                                                                                                                                                                                             Carahsoft
1586        2016-03-23 NULL                                                                                                                                                                                                                                                             Carahsoft
1587        2016-04-28 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1588        2016-03-25 NULL                                                                                                                                                                                                                                                             Carahsoft
1589        2016-03-07 Intel~                                                                                                                                                                                                                                                           Carahsoft
1590        2016-03-29 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1591        2016-04-27 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1592        2016-03-23 Splunk~                                                                                                                                                                                                                                                          Carahsoft
1593        2016-04-12 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1594        2016-03-24 Splunk~                                                                                                                                                                                                                                                          Carahsoft
1595        2016-03-22 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1596        2016-03-17 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1599        2016-03-17 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1600        2016-04-28 Symantec~                                                                                                                                                                                                                                                        Carahsoft
1601        2016-04-06 EMC~                                                                                                                                                                                                                                                             Carahsoft
1602        2016-04-27 F5~                                                                                                                                                                                                                                                              Carahsoft
1604        2016-06-08 IBM~                                                                                                                                                                                                                                                             ESVA Inc.
1605        2016-04-06 HPE Software~                                                                                                                                                                                                                                                    Carahsoft
1606        2016-03-23 VMware~                                                                                                                                                                                                                                                          Carahsoft
1607        2016-04-26 F5~                                                                                                                                                                                                                                                              Carahsoft
1608        2016-04-27 EMC~                                                                                                                                                                                                                                                             Carahsoft
1609        2016-03-24 Autodesk~                                                                                                                                                                                                                                                        Carahsoft
1610        2016-03-31 NULL                                                                                                                                                                                                                                                             Carahsoft
1611        2016-03-24 Marketing~Open Source~                                                                                                                                                                                                                                           Carahsoft
1612        2016-04-28 Intel~                                                                                                                                                                                                                                                           Carahsoft
1613        2016-03-15 Intel~                                                                                                                                                                                                                                                           Carahsoft
1614        2016-03-17 Intel~                                                                                                                                                                                                                                                           Carahsoft
1615        2016-03-16 Intel~                                                                                                                                                                                                                                                           Carahsoft
1616        2016-04-11 Google~                                                                                                                                                                                                                                                          Carahsoft
1617        2016-04-14 SAP/BO~                                                                                                                                                                                                                                                          Carahsoft
1618        2016-03-14 Intel~                                                                                                                                                                                                                                                           Carahsoft
1619        2016-03-24 Intel~                                                                                                                                                                                                                                                           Carahsoft
1620        2016-03-30 Sales Operations~                                                                                                                                                                                                                                                Carahsoft
1621        2016-03-15 Intel~                                                                                                                                                                                                                                                           Carahsoft
1622        2016-03-16 NULL                                                                                                                                                                                                                                                             Carahsoft
1623        2016-03-31 Intel~                                                                                                                                                                                                                                                           Carahsoft
1624        2016-03-16 Intel~                                                                                                                                                                                                                                                           Carahsoft
1625        2016-03-16 Intel~                                                                                                                                                                                                                                                           Carahsoft
1626        2016-03-16 Splunk~                                                                                                                                                                                                                                                          Carahsoft
1628        2016-06-02 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1629        2016-03-31 Splunk~                                                                                                                                                                                                                                                          Carahsoft
1630        2016-03-29 ESVA~                                                                                                                                                                                                                                                            ESVA Inc.
1631        2016-04-05 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1632        2016-04-07 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1633        2016-03-30 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1634        2016-03-16 Splunk~                                                                                                                                                                                                                                                          Carahsoft
1635        2016-04-11 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1636        2016-03-23 F5~                                                                                                                                                                                                                                                              Carahsoft
1637        2016-04-05 HPE Software~                                                                                                                                                                                                                                                    Carahsoft
1639        2016-03-29 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1640        2016-06-14 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1641        2016-04-28 HPE Software~                                                                                                                                                                                                                                                    Carahsoft
1643        2016-04-14 VMware~                                                                                                                                                                                                                                                          Carahsoft
1644        2016-07-27 Splunk~                                                                                                                                                                                                                                                          Carahsoft
1645        2016-03-31 NULL                                                                                                                                                                                                                                                             Carahsoft
1646        2016-03-08 Symantec~                                                                                                                                                                                                                                                        Carahsoft
1647        2016-03-23 Intel~                                                                                                                                                                                                                                                           Carahsoft
1648        2016-04-05 NULL                                                                                                                                                                                                                                                             Carahsoft
1649        2016-04-12 Splunk~                                                                                                                                                                                                                                                          Carahsoft
1650        2016-03-21 Intel~                                                                                                                                                                                                                                                           Carahsoft
1651        2016-04-28 Marketing~Open Source~                                                                                                                                                                                                                                           Carahsoft
1652        2016-04-06 HR/SaaS~                                                                                                                                                                                                                                                         Carahsoft
1653        2016-03-24 Intel~                                                                                                                                                                                                                                                           Carahsoft
1654        2016-04-19 Intel~                                                                                                                                                                                                                                                           Carahsoft
1655        2016-04-20 Intel~                                                                                                                                                                                                                                                           Carahsoft
1656        2016-04-21 Intel~                                                                                                                                                                                                                                                           Carahsoft
1659        2016-03-23 Intel~                                                                                                                                                                                                                                                           Carahsoft
1660        2016-03-22 Intel~                                                                                                                                                                                                                                                           Carahsoft
1662        2016-05-05 VMware~                                                                                                                                                                                                                                                          Carahsoft
1663        2016-03-24 Symantec~                                                                                                                                                                                                                                                        Carahsoft
1664        2016-04-05 Google~                                                                                                                                                                                                                                                          Carahsoft
1666        2016-04-14 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1667        2016-03-24 Intel~                                                                                                                                                                                                                                                           Carahsoft
1668        2016-03-24 VMware~                                                                                                                                                                                                                                                          Carahsoft
1669        2016-03-21 NULL                                                                                                                                                                                                                                                             Carahsoft
1670        2016-03-21 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1671        2016-03-23 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1672        2016-06-22 Splunk~                                                                                                                                                                                                                                                          Carahsoft
1673        2016-03-24 NULL                                                                                                                                                                                                                                                             Carahsoft
1674        2016-04-06 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1675        2016-03-29 F5~                                                                                                                                                                                                                                                              Carahsoft
1676        2016-05-16 NULL                                                                                                                                                                                                                                                             Carahsoft
1678        2016-04-04 HPE Software~                                                                                                                                                                                                                                                    Carahsoft
1679        2016-04-19 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1680        2016-04-20 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1683        2016-03-29 NULL                                                                                                                                                                                                                                                             Carahsoft
1685        2016-04-14 Storage~                                                                                                                                                                                                                                                         Carahsoft
1686        2016-04-01 NULL                                                                                                                                                                                                                                                             ESVA Inc.
1687        2016-03-29 Intel~                                                                                                                                                                                                                                                           Carahsoft
1688        2016-03-30 Intel~                                                                                                                                                                                                                                                           Carahsoft
1689        2016-04-14 Intel~                                                                                                                                                                                                                                                           Carahsoft
1690        2016-05-24 ESVA~                                                                                                                                                                                                                                                            ESVA Inc.
1692        2016-04-26 VMware~                                                                                                                                                                                                                                                          Carahsoft
1693        2016-03-30 Intel~                                                                                                                                                                                                                                                           Carahsoft
1695        2016-03-30 Intel~                                                                                                                                                                                                                                                           Carahsoft
1696        2016-04-21 HR/SaaS~                                                                                                                                                                                                                                                         Carahsoft
1697        2016-05-26 Splunk~                                                                                                                                                                                                                                                          Carahsoft
1698        2016-03-29 Intel~                                                                                                                                                                                                                                                           Carahsoft
1699        2016-04-27 F5~                                                                                                                                                                                                                                                              Carahsoft
1700        2016-04-28 F5~                                                                                                                                                                                                                                                              Carahsoft
1701        2016-04-13 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1702        2016-04-20 Google~                                                                                                                                                                                                                                                          Carahsoft
1703        2016-04-26 Google~                                                                                                                                                                                                                                                          Carahsoft
1704        2016-03-31 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1705        2016-04-19 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1706        2016-05-19 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1707        2016-03-29 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1708        2016-04-06 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1709        2016-04-14 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1710        2016-03-31 Intel~                                                                                                                                                                                                                                                           Carahsoft
1711        2016-04-06 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1712        2016-04-26 Symantec~                                                                                                                                                                                                                                                        Carahsoft
1713        2016-04-20 F5~                                                                                                                                                                                                                                                              Carahsoft
1714        2016-05-04 F5~                                                                                                                                                                                                                                                              Carahsoft
1715        2016-05-04 F5~                                                                                                                                                                                                                                                              Carahsoft
1716        2016-04-12 Storage~                                                                                                                                                                                                                                                         Carahsoft
1717        2016-04-13 NULL                                                                                                                                                                                                                                                             Carahsoft
1718        2016-04-14 NULL                                                                                                                                                                                                                                                             Carahsoft
1719        2016-05-13 F5~                                                                                                                                                                                                                                                              Carahsoft
1720        2016-04-21 SAP/BO~                                                                                                                                                                                                                                                          Carahsoft
1722        2016-04-20 VMware~                                                                                                                                                                                                                                                          Carahsoft
1723        2016-05-04 F5~                                                                                                                                                                                                                                                              Carahsoft
1724        2016-04-19 Intel~                                                                                                                                                                                                                                                           Carahsoft
1725        2016-04-21 VMware~                                                                                                                                                                                                                                                          Carahsoft
1726        2016-06-16 HPE Software~                                                                                                                                                                                                                                                    Carahsoft
1727        2016-05-26 F5~                                                                                                                                                                                                                                                              Carahsoft
1728        2016-04-12 Storage~                                                                                                                                                                                                                                                         Carahsoft
